subset_key,timestamp,rides,season,year_index,month,hour,holiday,weekday,workingday,weather_situation,temp,atemp,humidity,windspeed
winter,2011-11-12 23:00:00,101,4,0,11,23,0,6,0,1,0.4,0.4091,0.58,0.1642
winter,2011-11-13 00:00:00,73,4,0,11,0,0,0,0,2,0.4,0.4091,0.58,0.194
winter,2011-11-13 01:00:00,71,4,0,11,1,0,0,0,2,0.36,0.3485,0.66,0.194
winter,2011-11-13 02:00:00,57,4,0,11,2,0,0,0,1,0.36,0.3636,0.57,0.1045
winter,2011-11-13 03:00:00,28,4,0,11,3,0,0,0,2,0.36,0.3485,0.62,0.1343
winter,2011-11-13 04:00:00,6,4,0,11,4,0,0,0,2,0.36,0.3485,0.62,0.1343
winter,2011-11-13 05:00:00,5,4,0,11,5,0,0,0,1,0.34,0.3333,0.61,0.1642
winter,2011-11-13 06:00:00,23,4,0,11,6,0,0,0,1,0.34,0.3333,0.66,0.1343
winter,2011-11-13 07:00:00,43,4,0,11,7,0,0,0,1,0.34,0.3182,0.66,0.2239
winter,2011-11-13 08:00:00,79,4,0,11,8,0,0,0,1,0.34,0.3485,0.66,0.0896
winter,2011-11-13 09:00:00,135,4,0,11,9,0,0,0,1,0.4,0.4091,0.54,0.2836
winter,2011-11-13 10:00:00,241,4,0,11,10,0,0,0,1,0.44,0.4394,0.44,0.3284
winter,2011-11-13 11:00:00,295,4,0,11,11,0,0,0,1,0.46,0.4545,0.4,0.4179
winter,2011-11-13 12:00:00,354,4,0,11,12,0,0,0,2,0.52,0.5,0.29,0.4179
winter,2011-11-13 13:00:00,339,4,0,11,13,0,0,0,2,0.52,0.5,0.29,0.4179
winter,2011-11-13 14:00:00,371,4,0,11,14,0,0,0,2,0.54,0.5152,0.28,0.4925
winter,2011-11-13 15:00:00,310,4,0,11,15,0,0,0,2,0.5,0.4848,0.42,0.3284
winter,2011-11-13 16:00:00,319,4,0,11,16,0,0,0,2,0.54,0.5152,0.28,0.3881
winter,2011-11-13 17:00:00,231,4,0,11,17,0,0,0,1,0.52,0.5,0.27,0.3284
winter,2011-11-13 18:00:00,190,4,0,11,18,0,0,0,1,0.52,0.5,0.27,0.3284
winter,2011-11-13 19:00:00,157,4,0,11,19,0,0,0,1,0.5,0.4848,0.29,0.3582
winter,2011-11-13 20:00:00,139,4,0,11,20,0,0,0,1,0.5,0.4848,0.31,0.3582
winter,2011-11-13 21:00:00,95,4,0,11,21,0,0,0,1,0.48,0.4697,0.36,0.2537
winter,2011-11-13 22:00:00,89,4,0,11,22,0,0,0,1,0.48,0.4697,0.41,0.3881
winter,2011-11-13 23:00:00,67,4,0,11,23,0,0,0,1,0.46,0.4545,0.51,0.2985
winter,2011-11-14 00:00:00,30,4,0,11,0,0,1,1,1,0.46,0.4545,0.59,0.2836
winter,2011-11-14 01:00:00,11,4,0,11,1,0,1,1,1,0.46,0.4545,0.63,0.2985
winter,2011-11-14 02:00:00,17,4,0,11,2,0,1,1,1,0.46,0.4545,0.63,0.3582
winter,2011-11-14 03:00:00,7,4,0,11,3,0,1,1,1,0.44,0.4394,0.67,0.2836
winter,2011-11-14 04:00:00,5,4,0,11,4,0,1,1,1,0.44,0.4394,0.67,0.2239
winter,2011-11-14 05:00:00,19,4,0,11,5,0,1,1,2,0.44,0.4394,0.67,0.2537
winter,2011-11-14 06:00:00,114,4,0,11,6,0,1,1,2,0.44,0.4394,0.72,0.2239
winter,2011-11-14 07:00:00,322,4,0,11,7,0,1,1,1,0.44,0.4394,0.72,0.2537
winter,2011-11-14 08:00:00,452,4,0,11,8,0,1,1,2,0.46,0.4545,0.67,0.194
winter,2011-11-14 09:00:00,233,4,0,11,9,0,1,1,2,0.48,0.4697,0.67,0.3284
winter,2011-11-14 10:00:00,111,4,0,11,10,0,1,1,2,0.5,0.4848,0.63,0.2836
winter,2011-11-14 11:00:00,128,4,0,11,11,0,1,1,2,0.54,0.5152,0.6,0.2836
winter,2011-11-14 12:00:00,202,4,0,11,12,0,1,1,1,0.56,0.5303,0.56,0.2985
winter,2011-11-14 13:00:00,203,4,0,11,13,0,1,1,1,0.6,0.6212,0.49,0.3881
winter,2011-11-14 14:00:00,185,4,0,11,14,0,1,1,1,0.62,0.6212,0.46,0.4478
winter,2011-11-14 15:00:00,195,4,0,11,15,0,1,1,1,0.64,0.6212,0.44,0.3284
winter,2011-11-14 16:00:00,315,4,0,11,16,0,1,1,1,0.62,0.6212,0.46,0.4179
winter,2011-11-14 17:00:00,519,4,0,11,17,0,1,1,1,0.62,0.6212,0.46,0.2537
winter,2011-11-14 18:00:00,489,4,0,11,18,0,1,1,1,0.56,0.5303,0.56,0.2836
winter,2011-11-14 19:00:00,302,4,0,11,19,0,1,1,1,0.6,0.6212,0.53,0.2985
winter,2011-11-14 20:00:00,240,4,0,11,20,0,1,1,1,0.6,0.6212,0.53,0.3582
winter,2011-11-14 21:00:00,213,4,0,11,21,0,1,1,1,0.6,0.6212,0.53,0.3582
winter,2011-11-14 22:00:00,113,4,0,11,22,0,1,1,1,0.58,0.5455,0.56,0.3582
winter,2011-11-14 23:00:00,61,4,0,11,23,0,1,1,1,0.56,0.5303,0.64,0.2985
winter,2011-11-15 00:00:00,22,4,0,11,0,0,2,1,1,0.56,0.5303,0.64,0.3582
winter,2011-11-15 01:00:00,10,4,0,11,1,0,2,1,1,0.56,0.5303,0.6,0.2985
winter,2011-11-15 02:00:00,15,4,0,11,2,0,2,1,1,0.56,0.5303,0.64,0.2537
winter,2011-11-15 03:00:00,4,4,0,11,3,0,2,1,2,0.54,0.5152,0.68,0.3284
winter,2011-11-15 04:00:00,7,4,0,11,4,0,2,1,1,0.56,0.5303,0.64,0.2985
winter,2011-11-15 05:00:00,28,4,0,11,5,0,2,1,1,0.54,0.5152,0.68,0.2836
winter,2011-11-15 06:00:00,108,4,0,11,6,0,2,1,2,0.56,0.5303,0.64,0.0896
winter,2011-11-15 07:00:00,319,4,0,11,7,0,2,1,2,0.54,0.5152,0.68,0.1642
winter,2011-11-15 08:00:00,480,4,0,11,8,0,2,1,2,0.54,0.5152,0.68,0.1045
winter,2011-11-15 09:00:00,200,4,0,11,9,0,2,1,2,0.56,0.5303,0.64,0.0896
winter,2011-11-15 10:00:00,138,4,0,11,10,0,2,1,2,0.56,0.5303,0.64,0.2836
winter,2011-11-15 11:00:00,134,4,0,11,11,0,2,1,2,0.56,0.5303,0.64,0.194
winter,2011-11-15 12:00:00,176,4,0,11,12,0,2,1,2,0.54,0.5152,0.68,0.0
winter,2011-11-15 13:00:00,153,4,0,11,13,0,2,1,3,0.54,0.5152,0.6,0.2239
winter,2011-11-15 14:00:00,147,4,0,11,14,0,2,1,2,0.54,0.5152,0.6,0.2836
winter,2011-11-15 15:00:00,191,4,0,11,15,0,2,1,2,0.54,0.5152,0.6,0.1343
winter,2011-11-15 16:00:00,271,4,0,11,16,0,2,1,2,0.52,0.5,0.68,0.1343
winter,2011-11-15 17:00:00,451,4,0,11,17,0,2,1,2,0.5,0.4848,0.72,0.194
winter,2011-11-15 18:00:00,441,4,0,11,18,0,2,1,2,0.5,0.4848,0.72,0.2836
winter,2011-11-15 19:00:00,286,4,0,11,19,0,2,1,2,0.5,0.4848,0.72,0.3582
winter,2011-11-15 20:00:00,238,4,0,11,20,0,2,1,2,0.48,0.4697,0.82,0.1343
winter,2011-11-15 21:00:00,168,4,0,11,21,0,2,1,2,0.5,0.4848,0.77,0.0896
winter,2011-11-15 22:00:00,128,4,0,11,22,0,2,1,2,0.46,0.4545,0.88,0.1045
winter,2011-11-15 23:00:00,80,4,0,11,23,0,2,1,2,0.46,0.4545,0.94,0.1045
winter,2011-11-16 00:00:00,31,4,0,11,0,0,3,1,2,0.46,0.4545,0.94,0.0
winter,2011-11-16 01:00:00,5,4,0,11,1,0,3,1,3,0.46,0.4545,0.94,0.0896
winter,2011-11-16 02:00:00,10,4,0,11,2,0,3,1,2,0.46,0.4545,0.94,0.1045
winter,2011-11-16 03:00:00,5,4,0,11,3,0,3,1,2,0.46,0.4545,0.94,0.1045
winter,2011-11-16 04:00:00,4,4,0,11,4,0,3,1,2,0.44,0.4394,1.0,0.2239
winter,2011-11-16 05:00:00,13,4,0,11,5,0,3,1,3,0.46,0.4545,0.94,0.1045
winter,2011-11-16 06:00:00,56,4,0,11,6,0,3,1,2,0.46,0.4545,0.94,0.0896
winter,2011-11-16 07:00:00,137,4,0,11,7,0,3,1,3,0.46,0.4545,0.94,0.0
winter,2011-11-16 08:00:00,232,4,0,11,8,0,3,1,3,0.46,0.4545,0.94,0.0
winter,2011-11-16 09:00:00,82,4,0,11,9,0,3,1,3,0.46,0.4545,0.94,0.0
winter,2011-11-16 10:00:00,36,4,0,11,10,0,3,1,3,0.46,0.4545,0.94,0.0
winter,2011-11-16 11:00:00,60,4,0,11,11,0,3,1,3,0.46,0.4545,0.94,0.0896
winter,2011-11-16 12:00:00,54,4,0,11,12,0,3,1,3,0.46,0.4545,1.0,0.0
winter,2011-11-16 13:00:00,58,4,0,11,13,0,3,1,3,0.46,0.4545,0.94,0.1343
winter,2011-11-16 14:00:00,61,4,0,11,14,0,3,1,2,0.46,0.4545,1.0,0.1343
winter,2011-11-16 15:00:00,66,4,0,11,15,0,3,1,3,0.48,0.4697,0.94,0.1045
winter,2011-11-16 16:00:00,123,4,0,11,16,0,3,1,3,0.48,0.4697,0.94,0.1045
winter,2011-11-16 17:00:00,233,4,0,11,17,0,3,1,2,0.48,0.4697,0.88,0.194
winter,2011-11-16 18:00:00,189,4,0,11,18,0,3,1,3,0.46,0.4545,0.88,0.3881
winter,2011-11-16 19:00:00,111,4,0,11,19,0,3,1,3,0.46,0.4545,0.88,0.3881
winter,2011-11-16 20:00:00,99,4,0,11,20,0,3,1,3,0.44,0.4394,0.88,0.3881
winter,2011-11-16 21:00:00,75,4,0,11,21,0,3,1,3,0.44,0.4394,0.88,0.2836
winter,2011-11-16 22:00:00,46,4,0,11,22,0,3,1,3,0.42,0.4242,0.88,0.2239
winter,2011-11-16 23:00:00,31,4,0,11,23,0,3,1,3,0.42,0.4242,0.88,0.1343
winter,2011-11-17 00:00:00,24,4,0,11,0,0,4,1,2,0.42,0.4242,0.88,0.2537
winter,2011-11-17 01:00:00,5,4,0,11,1,0,4,1,2,0.42,0.4242,0.82,0.1642
winter,2011-11-17 02:00:00,5,4,0,11,2,0,4,1,2,0.42,0.4242,0.82,0.2239
winter,2011-11-17 03:00:00,3,4,0,11,3,0,4,1,2,0.42,0.4242,0.77,0.3284
winter,2011-11-17 04:00:00,4,4,0,11,4,0,4,1,2,0.4,0.4091,0.62,0.4179
winter,2011-11-17 05:00:00,22,4,0,11,5,0,4,1,3,0.34,0.303,0.71,0.3284
winter,2011-11-17 06:00:00,75,4,0,11,6,0,4,1,3,0.36,0.3485,0.57,0.2239
winter,2011-11-17 07:00:00,168,4,0,11,7,0,4,1,3,0.34,0.3182,0.61,0.2836
winter,2011-11-17 08:00:00,355,4,0,11,8,0,4,1,3,0.34,0.303,0.61,0.2985
winter,2011-11-17 09:00:00,198,4,0,11,9,0,4,1,2,0.34,0.303,0.61,0.3284
winter,2011-11-17 10:00:00,81,4,0,11,10,0,4,1,2,0.34,0.303,0.61,0.3284
winter,2011-11-17 11:00:00,97,4,0,11,11,0,4,1,3,0.32,0.303,0.66,0.3284
winter,2011-11-17 12:00:00,121,4,0,11,12,0,4,1,2,0.34,0.303,0.53,0.2985
winter,2011-11-17 13:00:00,124,4,0,11,13,0,4,1,2,0.34,0.303,0.49,0.4478
winter,2011-11-17 14:00:00,110,4,0,11,14,0,4,1,2,0.34,0.303,0.49,0.3881
winter,2011-11-17 15:00:00,116,4,0,11,15,0,4,1,2,0.34,0.303,0.49,0.4478
winter,2011-11-17 16:00:00,195,4,0,11,16,0,4,1,1,0.32,0.2879,0.39,0.4179
winter,2011-11-17 17:00:00,399,4,0,11,17,0,4,1,1,0.32,0.2879,0.42,0.3881
winter,2011-11-17 18:00:00,307,4,0,11,18,0,4,1,1,0.32,0.3182,0.39,0.194
winter,2011-11-17 19:00:00,217,4,0,11,19,0,4,1,1,0.3,0.2879,0.45,0.2239
winter,2011-11-17 20:00:00,169,4,0,11,20,0,4,1,1,0.3,0.2879,0.42,0.2836
winter,2011-11-17 21:00:00,116,4,0,11,21,0,4,1,1,0.3,0.2879,0.42,0.2537
winter,2011-11-17 22:00:00,84,4,0,11,22,0,4,1,1,0.26,0.2424,0.52,0.2537
winter,2011-11-17 23:00:00,58,4,0,11,23,0,4,1,1,0.26,0.2576,0.52,0.2239
winter,2011-11-18 00:00:00,30,4,0,11,0,0,5,1,1,0.26,0.2576,0.48,0.1642
winter,2011-11-18 01:00:00,10,4,0,11,1,0,5,1,1,0.26,0.2273,0.44,0.3284
winter,2011-11-18 02:00:00,10,4,0,11,2,0,5,1,1,0.24,0.2273,0.44,0.2239
winter,2011-11-18 03:00:00,2,4,0,11,3,0,5,1,1,0.24,0.2121,0.41,0.2836
winter,2011-11-18 04:00:00,5,4,0,11,4,0,5,1,1,0.22,0.2273,0.44,0.1642
winter,2011-11-18 05:00:00,22,4,0,11,5,0,5,1,1,0.22,0.2273,0.44,0.1343
winter,2011-11-18 06:00:00,71,4,0,11,6,0,5,1,1,0.22,0.2576,0.44,0.0896
winter,2011-11-18 07:00:00,216,4,0,11,7,0,5,1,1,0.22,0.2273,0.44,0.1642
winter,2011-11-18 08:00:00,375,4,0,11,8,0,5,1,1,0.22,0.2273,0.44,0.194
winter,2011-11-18 09:00:00,213,4,0,11,9,0,5,1,1,0.26,0.2576,0.41,0.194
winter,2011-11-18 10:00:00,115,4,0,11,10,0,5,1,1,0.26,0.2424,0.41,0.2836
winter,2011-11-18 11:00:00,140,4,0,11,11,0,5,1,1,0.3,0.303,0.36,0.1343
winter,2011-11-18 12:00:00,165,4,0,11,12,0,5,1,1,0.32,0.3333,0.33,0.0
winter,2011-11-18 13:00:00,177,4,0,11,13,0,5,1,1,0.34,0.3182,0.31,0.2239
winter,2011-11-18 14:00:00,154,4,0,11,14,0,5,1,1,0.34,0.3333,0.31,0.1343
winter,2011-11-18 15:00:00,178,4,0,11,15,0,5,1,1,0.34,0.3333,0.29,0.1343
winter,2011-11-18 16:00:00,209,4,0,11,16,0,5,1,1,0.34,0.3333,0.29,0.1343
winter,2011-11-18 17:00:00,378,4,0,11,17,0,5,1,1,0.32,0.3333,0.31,0.1343
winter,2011-11-18 18:00:00,328,4,0,11,18,0,5,1,1,0.3,0.303,0.36,0.1642
winter,2011-11-18 19:00:00,190,4,0,11,19,0,5,1,1,0.28,0.2727,0.41,0.1642
winter,2011-11-18 20:00:00,137,4,0,11,20,0,5,1,1,0.28,0.2727,0.48,0.194
winter,2011-11-18 21:00:00,111,4,0,11,21,0,5,1,1,0.28,0.2727,0.48,0.1642
winter,2011-11-18 22:00:00,97,4,0,11,22,0,5,1,1,0.26,0.2727,0.52,0.1045
winter,2011-11-18 23:00:00,59,4,0,11,23,0,5,1,1,0.26,0.2727,0.6,0.1343
winter,2011-11-19 00:00:00,53,4,0,11,0,0,6,0,1,0.26,0.2576,0.56,0.194
winter,2011-11-19 01:00:00,35,4,0,11,1,0,6,0,1,0.26,0.2273,0.52,0.2985
winter,2011-11-19 02:00:00,46,4,0,11,2,0,6,0,1,0.24,0.2424,0.56,0.1642
winter,2011-11-19 03:00:00,15,4,0,11,3,0,6,0,1,0.26,0.2424,0.48,0.2537
winter,2011-11-19 04:00:00,8,4,0,11,4,0,6,0,1,0.26,0.2273,0.48,0.3284
winter,2011-11-19 05:00:00,2,4,0,11,5,0,6,0,1,0.24,0.2273,0.56,0.2537
winter,2011-11-19 06:00:00,12,4,0,11,6,0,6,0,1,0.24,0.2121,0.6,0.3284
winter,2011-11-19 07:00:00,41,4,0,11,7,0,6,0,1,0.24,0.2273,0.6,0.2537
winter,2011-11-19 08:00:00,92,4,0,11,8,0,6,0,1,0.26,0.2424,0.56,0.2537
winter,2011-11-19 09:00:00,142,4,0,11,9,0,6,0,1,0.28,0.2576,0.52,0.2985
winter,2011-11-19 10:00:00,200,4,0,11,10,0,6,0,1,0.32,0.303,0.45,0.2537
winter,2011-11-19 11:00:00,233,4,0,11,11,0,6,0,1,0.36,0.3788,0.4,0.0
winter,2011-11-19 12:00:00,311,4,0,11,12,0,6,0,1,0.4,0.4091,0.35,0.2836
winter,2011-11-19 13:00:00,363,4,0,11,13,0,6,0,1,0.42,0.4242,0.3,0.2836
winter,2011-11-19 14:00:00,349,4,0,11,14,0,6,0,1,0.42,0.4242,0.32,0.2985
winter,2011-11-19 15:00:00,382,4,0,11,15,0,6,0,1,0.42,0.4242,0.41,0.194
winter,2011-11-19 16:00:00,287,4,0,11,16,0,6,0,1,0.42,0.4242,0.38,0.2985
winter,2011-11-19 17:00:00,232,4,0,11,17,0,6,0,1,0.4,0.4091,0.4,0.194
winter,2011-11-19 18:00:00,208,4,0,11,18,0,6,0,1,0.38,0.3939,0.46,0.1343
winter,2011-11-19 19:00:00,182,4,0,11,19,0,6,0,2,0.34,0.3333,0.71,0.1343
winter,2011-11-19 20:00:00,163,4,0,11,20,0,6,0,2,0.36,0.3636,0.57,0.1045
winter,2011-11-19 21:00:00,108,4,0,11,21,0,6,0,2,0.36,0.3485,0.62,0.194
winter,2011-11-19 22:00:00,106,4,0,11,22,0,6,0,2,0.38,0.3939,0.62,0.1642
winter,2011-11-19 23:00:00,93,4,0,11,23,0,6,0,1,0.38,0.3939,0.62,0.2239
winter,2011-11-20 00:00:00,93,4,0,11,0,0,0,0,1,0.38,0.3939,0.66,0.1642
winter,2011-11-20 01:00:00,84,4,0,11,1,0,0,0,1,0.4,0.4091,0.62,0.2537
winter,2011-11-20 02:00:00,56,4,0,11,2,0,0,0,1,0.4,0.4091,0.62,0.2836
winter,2011-11-20 03:00:00,37,4,0,11,3,0,0,0,2,0.4,0.4091,0.66,0.2836
winter,2011-11-20 04:00:00,12,4,0,11,4,0,0,0,2,0.4,0.4091,0.71,0.2836
winter,2011-11-20 05:00:00,4,4,0,11,5,0,0,0,2,0.42,0.4242,0.67,0.2836
winter,2011-11-20 06:00:00,9,4,0,11,6,0,0,0,2,0.42,0.4242,0.67,0.2537
winter,2011-11-20 07:00:00,23,4,0,11,7,0,0,0,1,0.42,0.4242,0.67,0.2239
winter,2011-11-20 08:00:00,65,4,0,11,8,0,0,0,2,0.42,0.4242,0.71,0.2836
winter,2011-11-20 09:00:00,138,4,0,11,9,0,0,0,1,0.44,0.4394,0.72,0.1642
winter,2011-11-20 10:00:00,229,4,0,11,10,0,0,0,2,0.44,0.4394,0.72,0.1045
winter,2011-11-20 11:00:00,286,4,0,11,11,0,0,0,2,0.5,0.4848,0.63,0.1045
winter,2011-11-20 12:00:00,304,4,0,11,12,0,0,0,2,0.5,0.4848,0.63,0.1343
winter,2011-11-20 13:00:00,369,4,0,11,13,0,0,0,2,0.54,0.5152,0.6,0.194
winter,2011-11-20 14:00:00,363,4,0,11,14,0,0,0,1,0.52,0.5,0.63,0.2537
winter,2011-11-20 15:00:00,351,4,0,11,15,0,0,0,2,0.52,0.5,0.68,0.194
winter,2011-11-20 16:00:00,306,4,0,11,16,0,0,0,2,0.52,0.5,0.63,0.1343
winter,2011-11-20 17:00:00,203,4,0,11,17,0,0,0,2,0.52,0.5,0.63,0.194
winter,2011-11-20 18:00:00,145,4,0,11,18,0,0,0,2,0.54,0.5152,0.64,0.194
winter,2011-11-20 19:00:00,157,4,0,11,19,0,0,0,2,0.5,0.4848,0.72,0.1045
winter,2011-11-20 20:00:00,113,4,0,11,20,0,0,0,2,0.52,0.5,0.68,0.1045
winter,2011-11-20 21:00:00,105,4,0,11,21,0,0,0,2,0.48,0.4697,0.77,0.0896
winter,2011-11-20 22:00:00,40,4,0,11,22,0,0,0,3,0.46,0.4545,0.88,0.0896
winter,2011-11-20 23:00:00,28,4,0,11,23,0,0,0,3,0.46,0.4545,0.88,0.0896
winter,2011-11-21 00:00:00,17,4,0,11,0,0,1,1,2,0.46,0.4545,0.94,0.0
winter,2011-11-21 01:00:00,12,4,0,11,1,0,1,1,3,0.46,0.4545,0.94,0.194
winter,2011-11-21 02:00:00,3,4,0,11,2,0,1,1,3,0.44,0.4394,1.0,0.194
winter,2011-11-21 03:00:00,4,4,0,11,3,0,1,1,3,0.44,0.4394,1.0,0.1343
winter,2011-11-21 04:00:00,5,4,0,11,4,0,1,1,3,0.44,0.4394,1.0,0.1343
winter,2011-11-21 05:00:00,20,4,0,11,5,0,1,1,2,0.44,0.4394,1.0,0.0
winter,2011-11-21 06:00:00,76,4,0,11,6,0,1,1,2,0.42,0.4242,1.0,0.0
winter,2011-11-21 07:00:00,246,4,0,11,7,0,1,1,2,0.46,0.4545,0.94,0.1642
winter,2011-11-21 08:00:00,391,4,0,11,8,0,1,1,2,0.46,0.4545,0.94,0.0
winter,2011-11-21 09:00:00,237,4,0,11,9,0,1,1,2,0.48,0.4697,0.94,0.1045
winter,2011-11-21 10:00:00,135,4,0,11,10,0,1,1,2,0.52,0.5,0.83,0.0
winter,2011-11-21 11:00:00,128,4,0,11,11,0,1,1,2,0.52,0.5,0.83,0.1045
winter,2011-11-21 12:00:00,162,4,0,11,12,0,1,1,2,0.5,0.4848,0.77,0.1343
winter,2011-11-21 13:00:00,134,4,0,11,13,0,1,1,2,0.5,0.4848,0.77,0.1343
winter,2011-11-21 14:00:00,135,4,0,11,14,0,1,1,2,0.48,0.4697,0.82,0.194
winter,2011-11-21 15:00:00,108,4,0,11,15,0,1,1,3,0.44,0.4394,0.94,0.2239
winter,2011-11-21 16:00:00,108,4,0,11,16,0,1,1,3,0.44,0.4394,0.94,0.2239
winter,2011-11-21 17:00:00,210,4,0,11,17,0,1,1,3,0.42,0.4242,0.94,0.2985
winter,2011-11-21 18:00:00,192,4,0,11,18,0,1,1,3,0.42,0.4242,0.88,0.194
winter,2011-11-21 19:00:00,137,4,0,11,19,0,1,1,3,0.4,0.4091,0.94,0.194
winter,2011-11-21 20:00:00,80,4,0,11,20,0,1,1,3,0.4,0.4091,0.87,0.2239
winter,2011-11-21 21:00:00,114,4,0,11,21,0,1,1,3,0.4,0.4091,0.87,0.1642
winter,2011-11-21 22:00:00,78,4,0,11,22,0,1,1,3,0.4,0.4091,0.87,0.1343
winter,2011-11-21 23:00:00,33,4,0,11,23,0,1,1,3,0.4,0.4091,0.87,0.1642
winter,2011-11-22 00:00:00,14,4,0,11,0,0,2,1,3,0.38,0.3939,0.94,0.1045
winter,2011-11-22 01:00:00,6,4,0,11,1,0,2,1,3,0.4,0.4091,0.94,0.1343
winter,2011-11-22 02:00:00,6,4,0,11,2,0,2,1,3,0.38,0.3939,1.0,0.1045
winter,2011-11-22 03:00:00,3,4,0,11,3,0,2,1,3,0.38,0.3939,1.0,0.1045
winter,2011-11-22 04:00:00,7,4,0,11,4,0,2,1,3,0.38,0.3939,0.94,0.1642
winter,2011-11-22 05:00:00,18,4,0,11,5,0,2,1,3,0.38,0.3939,0.94,0.1642
winter,2011-11-22 06:00:00,64,4,0,11,6,0,2,1,2,0.38,0.3939,0.94,0.1045
winter,2011-11-22 07:00:00,121,4,0,11,7,0,2,1,3,0.38,0.3939,0.94,0.2239
winter,2011-11-22 08:00:00,190,4,0,11,8,0,2,1,3,0.38,0.3939,0.94,0.2239
winter,2011-11-22 09:00:00,149,4,0,11,9,0,2,1,3,0.4,0.4091,0.94,0.0
winter,2011-11-22 10:00:00,52,4,0,11,10,0,2,1,3,0.4,0.4091,0.94,0.0
winter,2011-11-22 11:00:00,32,4,0,11,11,0,2,1,3,0.4,0.4091,0.94,0.1343
winter,2011-11-22 12:00:00,21,4,0,11,12,0,2,1,3,0.4,0.4091,1.0,0.0896
winter,2011-11-22 13:00:00,26,4,0,11,13,0,2,1,3,0.42,0.4242,1.0,0.0896
winter,2011-11-22 14:00:00,35,4,0,11,14,0,2,1,3,0.42,0.4242,1.0,0.0896
winter,2011-11-22 15:00:00,34,4,0,11,15,0,2,1,3,0.44,0.4394,0.94,0.0
winter,2011-11-22 16:00:00,62,4,0,11,16,0,2,1,3,0.44,0.4394,0.94,0.0
winter,2011-11-22 17:00:00,165,4,0,11,17,0,2,1,3,0.44,0.4394,1.0,0.0896
winter,2011-11-22 18:00:00,148,4,0,11,18,0,2,1,3,0.44,0.4394,1.0,0.0
winter,2011-11-22 19:00:00,111,4,0,11,19,0,2,1,3,0.46,0.4545,0.94,0.1045
winter,2011-11-22 20:00:00,127,4,0,11,20,0,2,1,2,0.46,0.4545,1.0,0.2239
winter,2011-11-22 21:00:00,90,4,0,11,21,0,2,1,2,0.46,0.4545,1.0,0.2537
winter,2011-11-22 22:00:00,87,4,0,11,22,0,2,1,2,0.5,0.4848,0.94,0.194
winter,2011-11-22 23:00:00,39,4,0,11,23,0,2,1,2,0.48,0.4697,0.94,0.2537
winter,2011-11-23 00:00:00,16,4,0,11,0,0,3,1,2,0.48,0.4697,0.94,0.2537
winter,2011-11-23 01:00:00,8,4,0,11,1,0,3,1,2,0.48,0.4697,0.94,0.2985
winter,2011-11-23 02:00:00,6,4,0,11,2,0,3,1,3,0.5,0.4848,0.94,0.3582
winter,2011-11-23 03:00:00,3,4,0,11,3,0,3,1,3,0.5,0.4848,0.94,0.3582
winter,2011-11-23 04:00:00,5,4,0,11,4,0,3,1,3,0.52,0.5,0.88,0.3582
winter,2011-11-23 05:00:00,17,4,0,11,5,0,3,1,2,0.46,0.4545,0.94,0.194
winter,2011-11-23 06:00:00,69,4,0,11,6,0,3,1,2,0.44,0.4394,1.0,0.0
winter,2011-11-23 07:00:00,156,4,0,11,7,0,3,1,2,0.46,0.4545,1.0,0.0896
winter,2011-11-23 08:00:00,323,4,0,11,8,0,3,1,2,0.48,0.4697,0.94,0.1045
winter,2011-11-23 09:00:00,167,4,0,11,9,0,3,1,2,0.52,0.5,0.94,0.194
winter,2011-11-23 10:00:00,76,4,0,11,10,0,3,1,2,0.52,0.5,0.94,0.194
winter,2011-11-23 11:00:00,116,4,0,11,11,0,3,1,2,0.5,0.4848,0.72,0.4179
winter,2011-11-23 12:00:00,160,4,0,11,12,0,3,1,1,0.48,0.4697,0.55,0.4179
winter,2011-11-23 13:00:00,174,4,0,11,13,0,3,1,2,0.44,0.4394,0.54,0.4925
winter,2011-11-23 14:00:00,213,4,0,11,14,0,3,1,1,0.42,0.4242,0.54,0.4627
winter,2011-11-23 15:00:00,207,4,0,11,15,0,3,1,2,0.42,0.4242,0.54,0.4478
winter,2011-11-23 16:00:00,173,4,0,11,16,0,3,1,2,0.4,0.4091,0.62,0.4627
winter,2011-11-23 17:00:00,163,4,0,11,17,0,3,1,3,0.38,0.3939,0.71,0.3881
winter,2011-11-23 18:00:00,145,4,0,11,18,0,3,1,2,0.4,0.4091,0.58,0.5224
winter,2011-11-23 19:00:00,122,4,0,11,19,0,3,1,1,0.38,0.3939,0.58,0.3881
winter,2011-11-23 20:00:00,68,4,0,11,20,0,3,1,1,0.36,0.3333,0.62,0.3881
winter,2011-11-23 21:00:00,66,4,0,11,21,0,3,1,1,0.36,0.3182,0.57,0.4627
winter,2011-11-23 22:00:00,62,4,0,11,22,0,3,1,1,0.34,0.303,0.61,0.4478
winter,2011-11-23 23:00:00,51,4,0,11,23,0,3,1,1,0.34,0.303,0.61,0.3582
winter,2011-11-24 00:00:00,23,4,0,11,0,1,4,0,1,0.32,0.303,0.57,0.2239
winter,2011-11-24 01:00:00,24,4,0,11,1,1,4,0,1,0.32,0.2879,0.57,0.4179
winter,2011-11-24 02:00:00,22,4,0,11,2,1,4,0,1,0.3,0.2879,0.61,0.2836
winter,2011-11-24 03:00:00,5,4,0,11,3,1,4,0,1,0.28,0.2879,0.65,0.1343
